dataset,budget_pct,budget_slug,scenario_count,A@1,A@3,MRR,A@1_CI95,A@3_CI95,MRR_CI95,summary_file,phase1_summary_file,sampled_trace_dir,kept_trace_ids_file,calibrated_target_tps,budget_mode,achieved_keep_pct,pre_cap_keep_pct
train-ticket,1.0,1p000pct,17,0.17647058823529413,0.4117647058823529,0.34374057315233786,"[0.0, 0.35294117647058826]","[0.17647058823529413, 0.6470588235294118]","[0.19374057315233786, 0.5156862745098039]",/home/leeduc/Desktop/KLTN/SignozCore/reports/compare/rca-benchmark-train-ticket-sampled-1p000pct-coverage-first-20260403-quickcheck2-microrank-1p000pct-summary.json,/home/leeduc/Desktop/KLTN/SignozCore/reports/compare/paper-sampling-phase1-train-ticket-1p000pct-20260403-quickcheck2.txt,/home/leeduc/Desktop/KLTN/SignozCore/reports/analysis/paper-sampled-traces/20260403-quickcheck2/train-ticket/1p000pct/trace,/home/leeduc/Desktop/KLTN/SignozCore/reports/analysis/paper-sampled-traces/20260403-quickcheck2/train-ticket/1p000pct/kept_trace_ids.txt,0.012121254791648613,strict,1.0013155971349217,25.069434293231986
