dataset,budget_pct,budget_slug,scenario_count,A@1,A@3,MRR,A@1_CI95,A@3_CI95,MRR_CI95,summary_file,phase1_summary_file,sampled_trace_dir,kept_trace_ids_file,calibrated_target_tps,budget_mode,achieved_keep_pct,pre_cap_keep_pct
train-ticket,10.0,10p000pct,17,0.11764705882352941,0.4117647058823529,0.3296027501909855,"[0.0, 0.29411764705882354]","[0.17647058823529413, 0.6470588235294118]","[0.20518207282913165, 0.4686529157117392]",/home/leeduc/Desktop/KLTN/SignozCore/reports/compare/rca-benchmark-train-ticket-sampled-10p000pct-coverage-first-20260403-smoke-10-microrank-10p000pct-summary.json,/home/leeduc/Desktop/KLTN/SignozCore/reports/compare/paper-sampling-phase1-train-ticket-10p000pct-20260403-smoke-10.txt,/home/leeduc/Desktop/KLTN/SignozCore/reports/analysis/paper-sampled-traces/20260403-smoke-10/train-ticket/10p000pct/trace,/home/leeduc/Desktop/KLTN/SignozCore/reports/analysis/paper-sampled-traces/20260403-smoke-10/train-ticket/10p000pct/kept_trace_ids.txt,0.012121254791648613,strict,9.998538225405643,25.069434293231986
