dataset,profile,scenario_count,A@1,A@3,MRR,A@1_CI95,A@3_CI95,MRR_CI95,summary_file
hipster-batch2-sampled-50p000pct,coverage-first,32,0.0625,0.375,0.3178323412698413,"[0.0000,0.1562]","[0.2188,0.5312]","[0.2457,0.4030]",/home/leeduc/Desktop/KLTN/SignozCore/reports/compare/rca-benchmark-hipster-batch2-sampled-50p000pct-coverage-first-20260403-paper-budgets-10-70-microrank-50p000pct-summary.json
