dataset,profile,scenario_count,A@1,A@3,MRR,A@1_CI95,A@3_CI95,MRR_CI95,summary_file
hipster-batch1-sampled-70p000pct,coverage-first,24,0.16666666666666666,0.3333333333333333,0.3465112433862434,"[0.0417,0.3333]","[0.1667,0.5417]","[0.2337,0.4845]",/home/leeduc/Desktop/KLTN/SignozCore/reports/compare/rca-benchmark-hipster-batch1-sampled-70p000pct-coverage-first-20260403-paper-budgets-10-70-microrank-70p000pct-summary.json
