dataset,profile,scenario_count,A@1,A@3,MRR,A@1_CI95,A@3_CI95,MRR_CI95,summary_file
hipster-batch2-sampled-30p000pct,coverage-first,32,0.21875,0.46875,0.4094122023809524,"[0.0938,0.3750]","[0.2812,0.6562]","[0.2969,0.5315]",/home/leeduc/Desktop/KLTN/SignozCore/reports/compare/rca-benchmark-hipster-batch2-sampled-30p000pct-coverage-first-20260403-paper-budgets-10-70-microrank-30p000pct-summary.json
